epoch,phase,train_loss,val_loss,train_loss_classifier,train_loss_box_reg,train_loss_mask,train_loss_objectness,train_loss_rpn_box_reg,val_loss_classifier,val_loss_box_reg,val_loss_mask,val_loss_objectness,val_loss_rpn_box_reg
1,head_only,1.444991115985378,1.1723640968925075,0.3829906888546482,0.34193531721830367,0.5600194096565246,0.1232419842253289,0.0368037118869383,0.27315747659457357,0.267687676572486,0.5383011228159854,0.07119560334831476,0.022022212193788665
2,head_only,1.1352758903657236,1.2044130344139903,0.29585808659753493,0.28988816879930035,0.44661079981634694,0.06991523660479053,0.0330036032554363,0.28265147067998586,0.27857162254421336,0.5625160234539133,0.0576371455467061,0.023036764983675982
3,head_only,1.0750894915673042,1.1376358960804187,0.283804530241797,0.27398703468422736,0.42544756531715394,0.06152770436489053,0.030322655242296957,0.28207538472978694,0.27244002901409803,0.5036382283035078,0.05703761041360466,0.0224446483985766
4,full_finetune,1.0345489086643342,1.0995896960559643,0.27674258211928027,0.26492350811078663,0.40675478087317557,0.057446237938899185,0.02868179953244004,0.27530401788259806,0.2646333700732181,0.48963726664844315,0.04803992179222405,0.021975111106018488
5,full_finetune,1.0001922678562902,1.0989086314251548,0.27315999014723685,0.2532035346112905,0.3963428245436761,0.05132184794112559,0.026164070855555756,0.2661339166133027,0.2637145354559547,0.49161478249650253,0.05483564587407991,0.022609769562749488
